Price,Close,High,Low,Open,Volume
Ticker,SBUX,SBUX,SBUX,SBUX,SBUX
Date,,,,,
2000-06-01,3.2439043521881104,3.285041179103918,3.155755136081928,3.208644522273022,14414400
2000-06-02,3.4613394737243652,3.470153711662934,3.2732870939597247,3.2909166458812105,18244800
2000-06-05,3.349682331085205,3.5965010291651676,3.33205278276087,3.4319552304451926,15199200
2000-06-06,3.525982618331909,3.714035024642944,3.520106339316189,3.6670219230651853,80343200
2000-06-07,3.2497811317443848,3.5142294797316396,3.0088386180979922,3.502476203879694,295411200
2000-06-08,3.3202998638153076,3.35702884064201,3.2439032333343523,3.249780228308039,40236000
2000-06-09,3.361436128616333,3.431955767678214,3.290916489554452,3.361436128616333,12570400
2000-06-12,3.1851375102996826,3.3673136306403757,3.179261231508291,3.364374594540964,16373600
2000-06-13,3.379068613052368,3.461341579245742,3.196892400656802,3.2086456815415696,13188800
2000-06-14,3.3085479736328125,3.3893510390504646,3.2380283086604944,3.3849439186712593,8879200
2000-06-15,3.2615346908569336,3.349683908720669,3.238028137111525,3.3144240781025567,7989600
2000-06-16,3.2791638374328613,3.373190040656743,3.2674105620298763,3.367313761636751,9588800
2000-06-19,3.30267071723938,3.3144239938131856,3.2497813313387907,3.2850411610602075,7847200
2000-06-20,3.3379299640655518,3.361436513108267,3.220397218851976,3.2909168659801216,9499200
2000-06-21,3.402573823928833,3.4554632082304266,3.337930446045718,3.337930446045718,11316800
2000-06-22,3.3673136234283447,3.4672161015718093,3.3555603485077623,3.396696452048315,10972800
2000-06-23,3.3202998638153076,3.408449049517979,3.314422868841621,3.3966957769334343,8563200
2000-06-26,3.4084510803222656,3.4084510803222656,3.2909182844490843,3.302671564036402,8988800
2000-06-27,3.525982618331909,3.5906259916828276,3.373190038204193,3.3849433135986327,21997600
2000-06-28,3.5906260013580322,3.625885827636362,3.508353073375264,3.525982627832928,15008800
2000-06-29,3.5612423419952393,3.5847488921074193,3.5142292417708796,3.578872613260864,14005600
2000-06-30,3.5906260013580322,3.661145653914691,3.5627116135395207,3.567119450505813,19087200
2000-07-03,3.6200101375579834,3.649393695408104,3.5612437392210032,3.5729970188883993,4152800
2000-07-05,3.602379322052002,3.6670219790264107,3.5436129441829887,3.625885873199607,9477600
2000-07-06,3.578873872756958,3.643516549633353,3.4319575241707714,3.6258869895264203,24504000
2000-07-07,3.931471347808838,3.949100903876754,3.643515714886291,3.661145988317274,43858400
2000-07-10,3.737541913986206,4.019620549004033,3.737541913986206,3.8903345079541953,27056000
2000-07-11,3.75517201423645,3.8374449456570594,3.7081589105675308,3.7140351898446298,10144000
2000-07-12,3.7904317378997803,3.866827670582363,3.737541639043135,3.737541639043135,11012800
2000-07-13,3.7610483169555664,3.7728015929460526,3.714035212993622,3.7610483169555664,9336800
2000-07-14,3.7610483169555664,3.7728015929460526,3.725788488984108,3.7551720376418416,7544000
2000-07-17,3.7434189319610596,3.772801764592551,3.7257886584917093,3.731665655435849,6392000
2000-07-18,3.737541913986206,3.8374451225698856,3.72578863752713,3.737541913986206,12171200
2000-07-19,3.737541913986206,3.7845550198225104,3.72578863752713,3.72578863752713,8169600
2000-07-20,3.7610483169555664,3.8433212488889694,3.7492950409650803,3.7522330012811835,11516800
2000-07-21,3.75517201423645,3.8021851179053696,3.7375417416790895,3.7434187383192206,14138400
2000-07-24,3.734605073928833,3.796309435168665,3.7022831952883264,3.761049595213538,11320000
