Price,Close,High,Low,Open,Volume
Ticker,MCD,MCD,MCD,MCD,MCD
Date,,,,,
2000-06-01,19.030847549438477,19.13100990496184,18.830522838391758,18.997460097597358,2979100
2000-06-02,19.297948837280273,19.39811120148761,18.79713701624359,19.297948837280273,3701800
2000-06-05,18.964073181152344,19.231172803422094,18.830523370017467,19.231172803422094,1957900
2000-06-06,18.76374626159668,19.03084585250909,18.630196466140475,18.76374626159668,3577600
2000-06-07,18.630191802978516,18.863903886528423,18.329704838414344,18.763741565007034,2518000
2000-06-08,18.930675506591797,19.097612680371267,18.429863985253387,18.429863985253387,3312300
2000-06-09,18.095989227294922,19.231161983250693,16.894041603341755,18.964062511261098,15301500
2000-06-12,17.428241729736328,17.795503528638818,17.0943673670977,17.762116092374953,8145700
2000-06-13,17.294694900512695,17.72873164512016,17.127757691048288,17.227920016726934,6046900
2000-06-14,16.960819244384766,17.62856803353377,16.894044365469863,17.094369002214567,5941800
2000-06-15,17.16115379333496,17.26131616956065,16.894054123399787,16.960829040883578,6280100
2000-06-16,16.72710609436035,17.3948548406422,16.72710609436035,17.361467403328106,6858000
2000-06-19,16.8272762298584,17.127763305391586,16.593564059999252,17.027600946880522,4510500
2000-06-20,16.8272762298584,16.96082604120648,16.560176607162234,16.92743858836946,3930200
2000-06-21,16.72710609436035,16.960818155558997,16.59355634510398,16.693718657046258,4396800
2000-06-22,16.79388999938965,16.860664909924,16.62695272305377,16.69372763358812,3928900
2000-06-23,17.428241729736328,17.72872865611109,16.8272678769868,16.927430185778388,7978700
2000-06-26,17.862295150756836,17.96245755347136,17.56180794261326,17.59519541018477,4887200
2000-06-27,17.46163558959961,17.89567242069864,17.42824814105353,17.762122626514323,3422100
2000-06-28,17.21122169494629,17.528402308141224,17.09436567955868,17.361465143301785,3179800
2000-06-29,16.6937198638916,17.060981700897216,16.59355754470825,17.060981700897216,5545100
2000-06-30,17.595190048217773,17.65361809866252,16.79389107068983,16.827278528086826,6147600
2000-07-03,17.361474990844727,17.828899317521316,17.227925183222844,17.728736961804902,1681200
2000-07-05,16.994216918945312,17.394866433733807,16.894054540248188,17.3614789741681,5067000
2000-07-06,17.19454574584961,17.394870550655625,17.12777081091427,17.12777081091427,4010300
2000-07-07,17.361474990844727,17.895674221332257,17.09437537560096,17.227925183222844,3766600
2000-07-10,17.227924346923828,17.862285902333813,17.194536896639093,17.828898452049078,3013900
2000-07-11,17.39486312866211,17.66196275443811,17.227925862552105,17.56180039477211,3094500
2000-07-12,17.094371795654297,17.42824624478817,17.094371795654297,17.42824624478817,2893000
2000-07-13,16.8272762298584,17.32808802241371,16.560176607162234,17.32808802241371,6731700
2000-07-14,16.760501861572266,16.86066422329481,16.626952045942208,16.72711440766475,3143900
2000-07-17,16.72710609436035,16.86065584361672,16.626943782418074,16.82726840630263,2669400
2000-07-18,16.72710609436035,16.894043280930813,16.560168907789887,16.72710609436035,2651700
2000-07-19,16.760501861572266,16.793889315479777,16.560177138127177,16.72711440766475,3170500
2000-07-20,16.927433013916016,17.094370223126234,16.727108362863756,16.827270688389888,3266300
2000-07-21,16.49340057373047,17.027599782596234,16.32646332095992,17.027599782596234,4031800
2000-07-24,16.159517288208008,16.660328774412804,16.092742423380702,16.49339161234454,4192300
2000-07-25,16.72710609436035,16.76049353167444,16.0593573480785,16.560168907789887,6895700
2000-07-26,16.927433013916016,17.7621190599671,16.927433013916016,17.094370223126234,11296100
2000-07-27,17.19454574584961,18.02923243254134,17.12777081091427,17.628582822929307,6561400
