Price,Close,High,Low,Open,Volume
Ticker,DPZ,DPZ,DPZ,DPZ,DPZ
Date,,,,,
2004-07-13,6.052270412445068,6.321260379572845,6.047787146565127,6.27642857586896,14964100
2004-07-14,6.025371074676514,6.074686142868663,5.787763547865875,6.052270241649301,2801000
2004-07-15,6.204699993133545,6.209183260430537,5.985025026155758,6.029856416481973,1276200
2004-07-16,6.200216293334961,6.231598307129022,6.056755170221689,6.2181489337241205,1488200
2004-07-19,6.061238765716553,6.186767255244133,5.9850249330449765,6.186767255244133,966200
2004-07-20,6.245046615600586,6.245046615600586,6.011921918707279,6.061236988652739,719300
2004-07-21,6.097103118896484,6.249530333453241,6.052271308554725,6.249530333453241,472300
2004-07-22,6.097103118896484,6.1195185965195344,5.976057487502431,6.097103118896484,218500
2004-07-23,6.079170227050781,6.106068970097147,6.007439247982245,6.007439247982245,268500
2004-07-26,5.9177751541137695,6.05227013143294,5.850527879228058,6.05227013143294,236200
2004-07-27,5.716034412384033,5.9177767178997795,5.559123492789641,5.9177767178997795,2668000
2004-07-28,5.841562271118164,5.881910813445603,5.756382347630761,5.760865614011101,1028100
2004-07-29,6.17780065536499,6.17780065536499,5.87294575545508,5.87294575545508,1015700
2004-07-30,6.231595993041992,6.231595993041992,6.0746855547921035,6.1508993550312,623000
2004-08-02,6.141934394836426,6.186766204398226,6.074687108041547,6.186766204398226,329400
2004-08-03,6.24953031539917,6.312294764186749,6.141934483947173,6.141934483947173,1557100
2004-08-04,6.231595993041992,6.294360424870575,6.222629889950888,6.294360424870575,156300
2004-08-05,6.227115154266357,6.276429805967447,6.213665353990546,6.249530632963675,188100
2004-08-06,6.186764717102051,6.276427887122834,6.1419329183178,6.19573082033027,276300
2004-08-09,6.141934394836426,6.186766204398226,6.052271203260647,6.186766204398226,212100
2004-08-10,6.182281494140625,6.209180659105318,6.11951706092149,6.1419329604674475,272400
2004-08-11,6.141934394836426,6.222631481028537,6.097103012822448,6.186766204398226,166800
2004-08-12,6.110552787780762,6.16435070627524,6.088136881521099,6.119518893755916,284700
2004-08-13,6.007439613342285,6.141934619397258,5.985024135289655,6.132968513685773,104900
2004-08-16,6.043306350708008,6.074688797146481,6.007441064105131,6.007441064105131,86400
2004-08-17,6.029854774475098,6.119517958258993,5.940191590691203,6.007438871642178,161100
2004-08-18,6.101585865020752,6.11503566444726,5.985023929492448,6.0612377493846985,43000
2004-08-19,5.962607383728027,6.097102370701157,5.716033312201919,6.097102370701157,124100
2004-08-20,6.115034580230713,6.115034580230713,5.872943791598803,5.940191066616876,112300
2004-08-23,6.209181785583496,6.236080527880473,6.0971026950678935,6.141934074745454,442900
2004-08-24,6.186764717102051,6.186764717102051,6.029853848904892,6.164348817709926,607400
2004-08-25,6.186764717102051,6.227113250498333,6.056753013684987,6.186764717102051,307300
2004-08-26,6.141934394836426,6.231597586412204,6.141934394836426,6.231597586412204,104300
2004-08-27,6.294362545013428,6.312295184783637,6.164350799792447,6.164350799792447,880600
2004-08-30,6.285395622253418,6.3436763732734045,6.231597282384843,6.276429089759389,265000
2004-08-31,6.388508319854736,6.388508319854736,6.254013322348232,6.254013322348232,401800
2004-09-01,6.478172779083252,6.540937237570944,6.3885095723493315,6.3885095723493315,421400
2004-09-02,6.410924434661865,6.500587626762822,6.34367671992528,6.500587626762822,273800
2004-09-03,6.276429176330566,6.366092364768585,6.1643500838960925,6.298845080327023,310100
2004-09-07,6.218146800994873,6.298843868842164,6.119517098909042,6.276427969157059,329000
2004-09-08,6.182281494140625,6.218146762395067,6.1419329604674475,6.173315390850876,178000
2004-09-09,6.17780065536499,6.2540144872294405,6.137452105842883,6.137452105842883,163500
2004-09-10,6.442305564880371,6.442305564880371,6.231596771568704,6.343675853269923,1073900
2004-09-13,6.433340072631836,6.500587357030268,6.3974747972796315,6.410924168649757,394400
2004-09-14,6.648534774780273,6.679916798223097,6.40196057295636,6.473691156567388,500500
2004-09-15,6.823374271392822,6.890621546021024,6.679912763279447,6.724744564730079,1045100
2004-09-16,6.939935207366943,6.948901737412299,6.823373309611107,6.823373309611107,531000
2004-09-17,6.814408779144287,6.904071968169644,6.769577398405514,6.904071968169644,270400
2004-09-20,6.836826324462891,6.939938909707202,6.791994505414461,6.814410414938676,185700
2004-09-21,6.904073715209961,6.962354909711152,6.823377038441166,6.872691697996981,241000
2004-09-22,6.7740607261657715,6.8816569883105965,6.635082880031627,6.836825176787932,351900
2004-09-23,6.71129846572876,6.8144110607451225,6.6709499102708945,6.729231109538039,181000
2004-09-24,6.742678642272949,6.814409197901198,6.657498714351362,6.747161908886674,215900
2004-09-27,6.670949459075928,6.733713921937255,6.567836443485742,6.724747386865098,344400
2004-09-28,6.836826324462891,6.836826324462891,6.554386890572773,6.635083993840782,223500
2004-09-29,6.747162342071533,6.904072835695419,6.702330528151644,6.881657356283338,757800
2004-09-30,6.590251922607422,6.774061604086015,6.590251922607422,6.747162855724604,1354500
2004-10-01,6.545417785644531,6.657496854388118,6.388506918384423,6.635080955129857,733500
