Price,Close,High,Low,Open,Volume
Ticker,MSFT,MSFT,MSFT,MSFT,MSFT
Date,,,,,
2000-06-01,19.756105422973633,20.19597998708631,19.52660565039311,19.6987304798285,94507200
2000-06-02,20.291601181030273,20.42547602388344,19.889976652470768,20.195976293278008,80463200
2000-06-05,20.46373748779297,20.922737207145335,20.19598765150409,20.200768898580677,64400000
2000-06-06,21.30523109436035,21.381731026476547,20.750606586517936,20.865356484692228,99019000
2000-06-07,21.572978973388672,21.64947889882622,20.540229979981767,21.190479346200927,76310600
2000-06-08,21.056602478027344,22.070226393863354,20.884477662130664,21.898101577966674,94765600
2000-06-09,21.056602478027344,21.324352191644405,20.903602641674738,21.305227212100327,35710200
2000-06-12,20.46373748779297,21.113987090208823,20.31073758134218,21.113987090208823,49260600
2000-06-13,20.769723892211914,20.807973844131272,20.234224565340888,20.42547432493768,44289200
2000-06-14,21.572978973388672,21.72597882426377,21.266979271638476,21.36260417843541,79992400
2000-06-15,22.146732330322266,22.24235725402832,21.61123275756836,21.668607711791992,65592600
2000-06-16,22.204099655151367,22.376224458679673,21.87897502626457,22.22322463332118,68710600
2000-06-19,22.548355102539062,22.58660506878595,22.031980558206108,22.204105406317094,46604800
2000-06-20,22.93084716796875,23.026472051905234,22.567472609010114,22.605722562584706,62275000
2000-06-21,24.690345764160156,25.149345220658873,23.542847122913365,23.56197210026748,160399600
2000-06-22,24.44172477722168,25.09197410619315,24.269599954846882,24.900724303554483,87315200
2000-06-23,23.772348403930664,24.499097590856945,23.561973639294113,24.4608476336503,49811600
2000-06-26,24.32697105407715,24.518220826514863,23.714971782276468,23.714971782276468,48287000
2000-06-27,24.11660385131836,24.518228499119854,23.982728968717858,24.250478733918857,31071200
2000-06-28,24.15483856201172,24.499088042705473,24.059213706263456,24.173963533161373,37459200
2000-06-29,23.61934471130371,24.154844024596425,23.581094760354233,23.94446929437429,38449000
2000-06-30,24.47996711730957,24.47996711730957,23.466343478858473,23.58109332472086,52356400
2000-07-03,24.47996711730957,24.499092091619968,24.28871737420559,24.38434224575758,15734800
2000-07-05,24.020984649658203,24.44173438078279,23.944484698544642,24.44173438078279,34824400
2000-07-06,24.766849517822266,24.996349281693977,24.020975285239203,24.135725167175057,47873200
2000-07-07,25.09197425842285,25.359723983741386,24.652099709685256,24.86725573895908,54153200
2000-07-10,24.30785369873047,24.881603195946763,24.288728715489924,24.69035336354133,52689800
2000-07-11,24.21221923828125,24.632968703717417,24.02096948126481,24.11659435977303,37164800
2000-07-12,24.575590133666992,24.78596483520033,23.619341490333646,23.944466029066984,58370200
2000-07-13,24.460847854614258,24.479972833390345,23.676723724794723,24.116598236644705,80843200
2000-07-14,24.15483856201172,24.40346318695721,24.001838792814496,24.326963302358596,51180600
2000-07-17,23.925350189208984,24.34609975288812,23.714975407369415,23.94447516937622,53992800
2000-07-18,24.020984649658203,24.32698445411245,23.695859857425567,23.75323482076074,70617200
2000-07-19,22.376209259033203,23.714956821539463,22.2805844331399,23.275082622430265,139924600
2000-07-20,22.892597198486328,23.026472035904376,22.37622282558814,22.471847709458174,54690600
2000-07-21,22.127599716186523,22.94997377651152,21.99372486915687,22.87347386392315,56100600
2000-07-24,21.592100143432617,22.07022459302147,21.41997534158063,22.051099615037916,56165600
2000-07-25,21.113971710205078,21.725970890211023,20.92272196645322,21.668595967085466,64188600
2000-07-26,20.75060272216797,21.26697716778874,20.578477906961048,21.133102311516687,85404600
2000-07-27,21.228721618652344,21.458221311826964,20.654972385715794,20.769722232303103,74337600
2000-07-28,21.32435417175293,21.974603536631495,21.30522919043297,21.706853798152085,75645600
2000-07-31,21.362600326538086,21.76422486266817,21.190475525339483,21.477350194003826,70283800
2000-08-01,21.018348693847656,21.43909816724588,20.865348885339213,21.40084821511877,47163600
2000-08-02,21.228721618652344,21.553846183983055,20.960971976615287,20.980096951046505,48269200
2000-08-03,21.496477127075195,21.53472708637604,20.84622781896082,20.865352798611244,54543400
2000-08-04,21.15222930908203,21.38172908458744,20.865354589700267,21.24785421554262,38107400
2000-08-07,21.41998291015625,21.764232635498047,21.343482971191406,21.477357864379883,52741800
2000-08-08,22.682226181030273,22.85435100027924,21.419977506537865,21.439102486454416,138038800
2000-08-09,22.720474243164062,22.91172402635568,22.376224633419152,22.56747441661077,63945600
2000-08-10,22.22322654724121,22.66310108302998,21.955476829804567,22.586601163762367,48986000
2000-08-11,22.16585350036621,22.242353426165575,21.917228741518272,22.16585350036621,35629600
2000-08-14,22.08935546875,22.45273014745671,21.84073068858225,22.127605434929652,53427000
2000-08-15,21.917219161987305,22.33796856998357,21.878969215805824,22.03196900053174,40714200
2000-08-16,21.725971221923828,22.108470715267558,21.592096399253524,21.99372086726444,44976200
2000-08-17,21.898094177246094,22.031968988810043,21.592094607957065,21.764219365682145,36112800
2000-08-18,21.725971221923828,21.859846044594132,21.419971627248845,21.7642211712582,54438800
2000-08-21,21.6112117767334,21.6685866752557,21.439087081166495,21.6303367429075,34119600
2000-08-22,21.802478790283203,22.165853436787923,21.486916597265946,21.668603920518308,54428200
2000-08-23,21.64948081970215,21.764230718039794,21.534730921364506,21.668605802758425,36726800
2000-08-24,21.764219284057617,21.783344257066453,21.400844796889693,21.611219499986912,42405400
2000-08-25,21.6112117767334,21.936336201693106,21.592086810559298,21.6303367429075,52729400
2000-08-28,21.82160758972168,22.070232391357422,21.458232879638672,21.477357864379883,56421600
2000-08-29,21.706850051879883,22.26147441443893,21.68772507386061,21.783349963956994,59400200
2000-08-30,21.41998291015625,21.706857681274414,21.324357986450195,21.63035774230957,53498800
2000-08-31,21.362600326538086,22.031974553421556,21.324350370716175,21.687724951024343,72575400
2000-09-01,21.477352142333984,21.611226999855212,21.32435230516687,21.419977203396314,37629800
2000-09-05,21.45821762084961,21.630342361123805,21.362592765141724,21.419967678566454,50755200
2000-09-06,21.247852325439453,21.630351917256547,21.209602366257744,21.439102121348,62960800
2000-09-07,21.439105987548828,22.051105444820518,21.247856157151425,21.41998100450909,111711200
2000-09-08,21.209609985351562,21.687734646878873,21.171360012429375,21.534734755190133,56709600
2000-09-11,21.056602478027344,21.324352191644405,20.827102723498435,21.15222737574772,48495200
2000-09-12,20.846233367919922,21.20960807800293,20.693233489990234,21.03748321533203,46781200
2000-09-13,20.88446617126465,21.037465923435086,20.55934169790247,20.674091512030298,40744800
2000-09-14,20.138593673706055,21.03746727547641,20.100343733205186,21.018342305225975,78503000
2000-09-15,19.641361236572266,20.081235928335815,19.373611424194458,20.023860968540568,99915200
2000-09-18,19.277976989746094,19.77522639622764,19.029352286505322,19.660476533193435,69037800
2000-09-19,19.889972686767578,20.119472371614897,19.39272336959839,19.469223264547495,79311200
2000-09-20,19.660476684570312,19.889976412405765,19.335352070136757,19.851726457766524,67791400
2000-09-21,19.641361236572266,19.928236035548494,19.450111370588118,19.583986276777022,48952200
2000-09-22,19.354480743408203,19.430980667295195,18.665981428425305,18.7042313903688,84476600
2000-09-25,18.742483139038086,19.430982519655814,18.493858362703907,19.354482588476067,53484200
2000-09-26,19.182348251342773,20.157721891241557,18.49384921141422,18.646848998065007,155704800
